training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3436, 2549, 0.644975, 0.6446521503740971, 0.6452976650367434, 0, 28, 256
3453, 2625, 0.645331, 0.6450082229923446, 0.6456535919652194, 1, 28, 256
3490, 2655, 0.645572, 0.6452492722632238, 0.6458945423874873, 2, 28, 258
3465, 2581, 0.645325, 0.645002221766825, 0.6456475931983786, 3, 28, 256
3491, 2609, 0.644887, 0.6445641324535882, 0.645209683069298, 4, 28, 259
# timestamp 27.08.2025 19:30:37 (1756315837), datastructure sac
# timebound 10, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 2
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
