training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3387, 2540, 0.651799, 0.6514775764787443, 0.65212023024345, 0, 28, 245
3423, 2604, 0.65093, 0.6506083908570802, 0.6512514169715667, 1, 28, 246
3381, 2522, 0.65133, 0.6510084761524274, 0.6516513311669203, 2, 28, 246
3395, 2560, 0.651969, 0.6516476129290503, 0.6522901935766918, 3, 28, 244
3404, 2538, 0.651132, 0.6508104339000844, 0.6514533736713665, 4, 28, 248
# timestamp 27.08.2025 19:29:38 (1756315778), datastructure sac
# timebound 10, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
