training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
14392, 13841, 0.607711, 0.6073816048243172, 0.6080402580328457, 0, 28, 261
24804, 12897, 0.606652, 0.6063224487383125, 0.6069814154672203, 1, 28, 261
25294, 13027, 0.606526, 0.6061964302752121, 0.6068554340907499, 2, 28, 261
24953, 13058, 0.607331, 0.6070015486293513, 0.6076603147116459, 3, 28, 260
12500, 13114, 0.605791, 0.6054613230313127, 0.6061205422704868, 4, 28, 261
# timestamp 28.08.2025 11:32:28 (1756373548), datastructure reach_tree_full
# timebound 10, expirations {"r1": 5, "r2": 5}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
