training_time, simulation_time, prob, low, high, runs
4449, 50, 0.6567513368983957, 0.6467516829275332, 0.6667509908692583, 14960
4420, 51, 0.6486379264744776, 0.6386381306108585, 0.6586377223380967, 15124
4457, 50, 0.6519025167673816, 0.6419027570956146, 0.6619022764391487, 15059
4431, 50, 0.6524888682129328, 0.6424890567462062, 0.6624886796796595, 15047
4393, 51, 0.6457839262187088, 0.6357842089512972, 0.6557836434861205, 15180
4406, 51, 0.6458264707820014, 0.635826695314258, 0.6558262462497448, 15179
4404, 50, 0.6556096909831142, 0.6456098150399374, 0.6656095669262909, 14983
4398, 50, 0.6516861391396708, 0.6416865921452665, 0.6616856861340751, 15064
4396, 50, 0.6524888682129328, 0.6424890567462062, 0.6624886796796595, 15047
4383, 49, 0.6529892930770765, 0.6429895296304816, 0.6629890565236715, 15037
4405, 50, 0.6509915765735889, 0.640991714030472, 0.6609914391167058, 15077
4401, 51, 0.6479059320914256, 0.6379060025402327, 0.6579058616426184, 15138
4392, 52, 0.6535338746173299, 0.6435341369310089, 0.6635336123036509, 15026
4412, 50, 0.6514900112829363, 0.6414901503515436, 0.661489872214329, 15067
4381, 52, 0.6422481636935992, 0.6322485830209751, 0.6522477443662232, 15248
4396, 51, 0.6488756613756613, 0.6388760948862301, 0.6588752278650926, 15120
4390, 50, 0.6542535473985743, 0.644253709598271, 0.6642533851988777, 15011
4394, 50, 0.6470898772601293, 0.6370899560527217, 0.657089798467537, 15154
4401, 51, 0.6481860833939074, 0.6381863205287025, 0.6581858462591123, 15133
4396, 49, 0.6564650851987972, 0.646465113848544, 0.6664650565490504, 14965
4403, 49, 0.6574774171963867, 0.6474778103711949, 0.6674770240215786, 14945
4402, 50, 0.6505369216492112, 0.6405370268483985, 0.6605368164500238, 15086
4412, 51, 0.6453354401211403, 0.6353358333399272, 0.6553350469023534, 15189
4401, 51, 0.6497384625571079, 0.6397389285771478, 0.659737996537068, 15103
4393, 50, 0.6532499501031203, 0.6432499528657462, 0.6632499473404944, 15031
# timestamp 22.09.2025 13:21:48 (1758540108), datastructure reach_tree_reduced
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000
