training_time, simulation_time, prob, low, high, runs
4378, 8, 0.9574704142011834, 0.9474738496854874, 0.9674669787168794, 2704
4366, 8, 0.9572744014732965, 0.9472761687315973, 0.9672726342149957, 2715
4371, 9, 0.9524442966411706, 0.9424465933882016, 0.9624419998941396, 3007
4340, 9, 0.9511010362694301, 0.9411040207087978, 0.9610980518300624, 3088
4356, 8, 0.9567115314659876, 0.9467130256431082, 0.9667100372888671, 2749
4368, 9, 0.9529569892473119, 0.9429589784951165, 0.9629549999995073, 2976
4355, 9, 0.9520977865873802, 0.9420987486392236, 0.9620968245355368, 3027
4334, 9, 0.9541695382494831, 0.9441698365474304, 0.9641692399515359, 2902
4365, 8, 0.9552501761804087, 0.9452526191256726, 0.9652477332351449, 2838
4327, 7, 0.9591993841416474, 0.9492013620920663, 0.9691974061912285, 2598
4381, 10, 0.9492957746478873, 0.9392973108751432, 0.9592942384206313, 3195
4417, 9, 0.9545296771954183, 0.9445312205909596, 0.9645281337998769, 2881
4376, 10, 0.9494505494505494, 0.9394508825113753, 0.9594502163897235, 3185
4379, 8, 0.9570799706529713, 0.9470802687903997, 0.9670796725155429, 2726
4378, 10, 0.950431723696834, 0.9404330064203392, 0.9604304409733289, 3127
4388, 9, 0.9524442966411706, 0.9424465933882016, 0.9624419998941396, 3007
4405, 8, 0.9586180713743356, 0.9486211530719484, 0.9686149896767229, 2634
4357, 8, 0.9567115314659876, 0.9467130256431082, 0.9667100372888671, 2749
4381, 9, 0.9511010362694301, 0.9411040207087978, 0.9610980518300624, 3088
4397, 9, 0.9550719550719551, 0.9450747997289269, 0.9650691104149832, 2849
4396, 8, 0.9576523031203567, 0.9476539802394036, 0.9676506260013097, 2692
4363, 8, 0.9597970335675253, 0.9497999102959866, 0.969794156839064, 2562
4348, 9, 0.950431723696834, 0.9404330064203392, 0.9604304409733289, 3127
4396, 8, 0.9595959595959596, 0.9495983035574309, 0.9695936156344882, 2574
4374, 9, 0.9512670565302144, 0.9412699550378589, 0.9612641580225698, 3078
# timestamp 01.10.2025 19:06:24 (1759338384), datastructure reach_tree_reduced
# timebound 16, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000
