training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4339, 3367, 0.650758, 0.6504363542566768, 0.651079453790969, 0, 28, 206
4303, 3364, 0.650623, 0.6503013255618673, 0.6509444826576669, 1, 28, 203
4316, 3364, 0.651511, 0.651189514830485, 0.6518322922584047, 2, 28, 202
4349, 3461, 0.651059, 0.6507374183376073, 0.6513803893267907, 3, 28, 205
4318, 3410, 0.651552, 0.6512305235989058, 0.6518732834377808, 4, 28, 204
# timestamp 27.08.2025 19:58:21 (1756317501), datastructure reach_tree_reduced
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
