training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3161, 2166, 0.737384, 0.7370870360407605, 0.7376806617104744, 0, 47, 419
3181, 2249, 0.7377, 0.7374031509141059, 0.7379965464347826, 1, 46, 420
3205, 2206, 0.737399, 0.7371020414891404, 0.7376956562429959, 2, 46, 419
3197, 2180, 0.73799, 0.7376932565099171, 0.7382864404697294, 3, 46, 420
3203, 2201, 0.737115, 0.7368179384087103, 0.7374117596850285, 4, 48, 419
# timestamp 27.08.2025 20:11:37 (1756318297), datastructure reach_tree_reduced
# timebound 11, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
