training_time, simulation_time, prob, low, high, runs
3193, 37, 0.6450572594445175, 0.6350575339013647, 0.6550569849876704, 15194
3233, 37, 0.652728843980589, 0.6427293185418658, 0.6627283694193121, 15043
3191, 38, 0.6437771060586148, 0.6337772039938554, 0.6537770081233742, 15218
3192, 38, 0.6480576109936576, 0.6380580048255685, 0.6580572171617466, 15136
3188, 37, 0.6433309253300059, 0.6333311872063514, 0.6533306634536604, 15227
3183, 37, 0.6490903076414158, 0.6390904912254867, 0.659090124057345, 15115
3187, 37, 0.6532499501031203, 0.6432499528657462, 0.6632499473404944, 15031
3168, 37, 0.6454629263795602, 0.6354631418975631, 0.6554627108615572, 15186
3148, 37, 0.6400026162600563, 0.6300026884386862, 0.6500025440814263, 15289
3174, 37, 0.6484235574063058, 0.6384240173780886, 0.6584230974345229, 15129
3181, 37, 0.6513603185136032, 0.6413605881587927, 0.6613600488684137, 15070
3166, 37, 0.648595041322314, 0.638595296403567, 0.658594786241061, 15125
3175, 37, 0.6479487348880227, 0.6379487525947797, 0.6579487171812658, 15137
3202, 37, 0.6488095238095238, 0.6388095252792476, 0.6588095223398001, 15120
3170, 37, 0.6510347572300345, 0.6410348500609001, 0.6610346643991688, 15076
3201, 37, 0.6452929558920343, 0.6352934085583352, 0.6552925032257334, 15190
3184, 37, 0.6503213836061229, 0.640321719687174, 0.6603210475250718, 15091
3172, 37, 0.6496722505462491, 0.6396722810409832, 0.659672220051515, 15103
3182, 38, 0.640319309036184, 0.6303193455731841, 0.6503192724991838, 15283
3184, 37, 0.6479487348880227, 0.6379487525947797, 0.6579487171812658, 15137
3168, 37, 0.6470471791487957, 0.6370473129042656, 0.6570470453933258, 15155
3163, 36, 0.650278293135436, 0.6402786757335122, 0.6602779105373597, 15092
3175, 37, 0.6504938026115199, 0.6404939537597751, 0.6604936514632647, 15087
3241, 37, 0.6473694633309129, 0.6373696949729918, 0.6573692316888341, 15149
3176, 37, 0.6544279336309722, 0.6444279532808088, 0.6644279139811355, 15007
# timestamp 21.10.2025 23:58:45 (1761083925), datastructure SAC
# timebound 9, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: SEMIPROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000
