training_time, simulation_time, prob, low, high, runs
11, 28, 0.564990803188228, 0.5549910613783284, 0.5749905449981276, 16310
11, 26, 0.5641968499111356, 0.5541971673638573, 0.574196532458414, 16317
11, 26, 0.5365129386097812, 0.5265129470374563, 0.5465129301821061, 16501
11, 26, 0.5685587910062662, 0.5585589328854293, 0.578558649127103, 16278
11, 28, 0.5706993050003075, 0.5606996869740954, 0.5806989230265196, 16259
11, 30, 0.6287282117495158, 0.6187282670398498, 0.6387281564591817, 15490
11, 26, 0.5330548492553578, 0.5230551713391073, 0.5430545271716084, 16518
11, 31, 0.6269570259648218, 0.6169573868088319, 0.6369566651208117, 15521
11, 26, 0.5673153661980478, 0.5573154431832933, 0.5773152892128023, 16289
11, 28, 0.5734967964514539, 0.5634971075579246, 0.5834964853449832, 16232
11, 26, 0.5682083410109944, 0.5582084274214116, 0.5782082546005771, 16281
11, 26, 0.5321711760789298, 0.5221712484893729, 0.5421711036684868, 16521
11, 26, 0.5355022416091119, 0.5255023015658203, 0.5455021816524034, 16506
11, 28, 0.5713758306669948, 0.5613760214819575, 0.5813756398520321, 16252
11, 30, 0.6231391170431212, 0.6131393604955061, 0.6331388735907363, 15584
11, 26, 0.5352880596110741, 0.5252881177113199, 0.5452880015108282, 16507
11, 28, 0.5694529809465273, 0.5594531810179673, 0.5794527808750873, 16270
11, 26, 0.5329943092384066, 0.5229945510016695, 0.5429940674751438, 16518
11, 30, 0.633002529675034, 0.6230029860222093, 0.6430020733278587, 15417
11, 30, 0.6193032917865132, 0.6093033072147995, 0.6293032763582269, 15645
11, 26, 0.5660388933194282, 0.5560391863052085, 0.576038600333648, 16301
11, 26, 0.5654973629338894, 0.5554977396295155, 0.5754969862382633, 16306
11, 26, 0.3100387460373371, 0.3000387806332146, 0.3200387114414596, 14195
11, 26, 0.5263539651837524, 0.5163541608920633, 0.5363537694754416, 16544
11, 31, 0.6215644820295984, 0.6115645428559255, 0.6315644212032712, 15609
# timestamp 21.10.2025 23:58:41 (1761083921), datastructure SAC
# timebound 9, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
