training_time, simulation_time, prob, low, high, runs
9, 23, 0.5315904139433552, 0.5215906505743378, 0.5415901773123725, 16524
9, 24, 0.5345527224274726, 0.5245529598198194, 0.5445524850351259, 16511
9, 1, 0, 0, 0, 1000
9, 25, 0.5322317051025967, 0.5222318558017612, 0.5422315544034321, 16521
9, 1, 0, 0, 0, 1000
9, 24, 0.5289101245917504, 0.5189101310947724, 0.5389101180887284, 16534
9, 1, 0, 0, 0, 1000
9, 24, 0.5277828163734204, 0.5177830523493556, 0.5377825803974852, 16539
9, 1, 0, 0, 0, 1000
9, 24, 0.5340035123841822, 0.5240035988074973, 0.5440034259608671, 16513
9, 24, 0.5374916651512396, 0.5274919179650881, 0.5474914123373911, 16497
9, 23, 0.533850066610149, 0.5238502466147056, 0.5438498866055924, 16514
9, 24, 0.5357164495607392, 0.5257165132557607, 0.5457163858657176, 16505
9, 24, 0.5377387086996059, 0.5277387291283271, 0.5477386882708848, 16495
9, 24, 0.5379205819945438, 0.5279208792114194, 0.5479202847776683, 16495
9, 1, 0, 0, 0, 1000
9, 24, 0.5421321029626032, 0.5321322099918986, 0.5521319959333078, 16472
9, 24, 0.5373378591344405, 0.5273381835416527, 0.5473375347272283, 16498
9, 24, 0.5320179155065973, 0.5220180929845198, 0.5420177380286747, 16522
9, 1, 0, 0, 0, 1000
9, 1, 0, 0, 0, 1000
9, 25, 0.5311025051434104, 0.5211027327356551, 0.5411022775511657, 16526
9, 24, 0.540132257477401, 0.5301323896391456, 0.5501321253156565, 16483
9, 23, 0.5390260173448966, 0.5290262068248864, 0.5490258278649068, 16489
9, 24, 0.5375522822331333, 0.5275526265384106, 0.5475519379278561, 16497
# timestamp 21.10.2025 23:57:28 (1761083848), datastructure SAC
# timebound 8, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 5000
