training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
7054, 5263, 0.981436, 0.9813446511521158, 0.9815267358588933, 0, 14702, 13973
7353, 5391, 0.981451, 0.9813596872360961, 0.981541699755813, 1, 15122, 14124
6781, 5253, 0.981238, 0.9811461762824855, 0.9813292109806437, 2, 14432, 14002
7171, 5402, 0.98135, 0.9812584445678545, 0.9814409425526615, 3, 14932, 14207
6945, 5403, 0.98111, 0.9810178707070779, 0.981201516719038, 4, 15275, 14196
# timestamp 28.08.2025 10:02:24 (1756368144), datastructure sac
# timebound 20, expirations {"r1": 10, "r2": 10}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
