training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4600, 3451, 0.65061, 0.6502883228001602, 0.6509314854359262, 0, 28, 242
4560, 3473, 0.651425, 0.6511034964466995, 0.6517463107516897, 1, 28, 243
4492, 3472, 0.651586, 0.6512645308722665, 0.6519072761211296, 2, 28, 239
4387, 3845, 0.651603, 0.6512815345096227, 0.6519242724621283, 3, 28, 243
4830, 3458, 0.652029, 0.6517076258046279, 0.6523501806247193, 4, 28, 241
# timestamp 28.08.2025 14:12:25 (1756383145), datastructure sac
# timebound 10, expirations {"r1": 3, "r2": 3}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
