training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
5381, 4166, 1, 0.9999993383485358, 1, 0, 2134, 0
5311, 4152, 1, 0.9999993383485358, 1, 1, 2143, 0
5443, 4305, 1, 0.9999993383485358, 1, 2, 2054, 0
5338, 4202, 1, 0.9999993383485358, 1, 3, 2159, 0
5434, 4244, 1, 0.9999993383485358, 1, 4, 2096, 0
# timestamp 27.08.2025 23:08:36 (1756328916), datastructure reach_tree_reduced
# timebound 18, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
