training_time, simulation_time, prob, low, high, runs
13, 34, 0.6452271231073075, 0.6352271580077785, 0.6552270882068364, 15190
13, 34, 0.6429696730996455, 0.6329699797676241, 0.6529693664316668, 15234
13, 34, 0.6519891080560537, 0.6419892641223415, 0.6619889519897659, 15057
13, 34, 0.6428852717248622, 0.6328857093026408, 0.6528848341470836, 15236
12, 34, 0.6451421800947867, 0.6351423345600693, 0.6551420256295042, 15192
13, 34, 0.649457241196717, 0.6394575139932032, 0.6594569684002308, 15108
13, 34, 0.6457839262187088, 0.6357842089512972, 0.6557836434861205, 15180
13, 34, 0.6478203434610303, 0.6378205197246736, 0.6578201671973871, 15140
13, 35, 0.6427352670954194, 0.6327354279771494, 0.6527351062136894, 15238
13, 34, 0.6516861391396708, 0.6416865921452665, 0.6616856861340751, 15064
13, 34, 0.6473267326732673, 0.6373270185541912, 0.6573264467923435, 15150
12, 35, 0.6366775244299674, 0.6266775805990958, 0.6466774682608389, 15350
13, 35, 0.6450572594445175, 0.6350575339013647, 0.6550569849876704, 15194
13, 35, 0.6415044885656248, 0.6315045789773354, 0.6515043981539143, 15261
13, 34, 0.6437348051777384, 0.6337349665006409, 0.6537346438548359, 15219
13, 33, 0.5661349693251534, 0.5561352140637237, 0.5761347245865831, 16300
13, 35, 0.6418223533267781, 0.6318224359583727, 0.6518222706951834, 15255
13, 35, 0.645420425363798, 0.6354207000083786, 0.6554201507192173, 15187
13, 35, 0.6418223533267781, 0.6318224359583727, 0.6518222706951834, 15255
13, 33, 0.5716659486737645, 0.561666063758262, 0.581665833589267, 16249
13, 35, 0.6405523921722626, 0.63055254136057, 0.6505522429839551, 15279
13, 35, 0.640319309036184, 0.6303193455731841, 0.6503192724991838, 15283
13, 35, 0.6415465268676278, 0.6315465483431766, 0.651546505392079, 15260
13, 35, 0.6424166885331933, 0.6324168401157234, 0.6524165369506633, 15244
12, 35, 0.6343142987072046, 0.6243145182717589, 0.6443140791426503, 15393
# timestamp 02.10.2025 22:51:57 (1759438317), datastructure SAC
# timebound 10, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 5000
