training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
5485, 4304, 0.999257, 0.9992383020362634, 0.9992750622452999, 0, 1801, 327
5423, 4356, 0.99929, 0.999271714448603, 0.9993076497890605, 1, 1796, 343
5545, 4356, 0.999266, 0.9992474135862272, 0.9992839506833804, 2, 1788, 334
5540, 4250, 0.999253, 0.9992342526758913, 0.999271111610982, 3, 1803, 313
5431, 4284, 0.99929, 0.999271714448603, 0.9993076497890605, 4, 1771, 318
# timestamp 27.08.2025 22:05:38 (1756325138), datastructure reach_tree_full
# timebound 16, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
