training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
5421, 4340, 1, 0.9999993383485358, 1, 0, 2099, 0
5406, 4265, 1, 0.9999993383485358, 1, 1, 2178, 0
5339, 4212, 1, 0.9999993383485358, 1, 2, 2138, 0
5377, 4200, 1, 0.9999993383485358, 1, 3, 2170, 0
5438, 4340, 1, 0.9999993383485358, 1, 4, 2104, 0
# timestamp 28.08.2025 00:12:55 (1756332775), datastructure reach_tree_reduced
# timebound 20, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
