training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
5579, 4288, 0.999289, 0.9992707018118586, 0.9993066624271378, 0, 1785, 338
5621, 4443, 0.999229, 0.999209959254661, 0.9992474050640243, 1, 1763, 327
5491, 4260, 0.999289, 0.9992707018118586, 0.9993066624271378, 2, 1796, 342
5593, 4397, 0.999357, 0.9993395824332302, 0.9993737817147091, 3, 1787, 350
5607, 4385, 0.999291, 0.9992727270942673, 0.9993086371420632, 4, 1766, 341
# timestamp 27.08.2025 22:05:38 (1756325138), datastructure reach_tree_reduced
# timebound 16, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
