training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3369, 2360, 1, 0.9999993383485358, 1, 0, 1729, 0
3343, 2362, 1, 0.9999993383485358, 1, 1, 1730, 0
3350, 2341, 1, 0.9999993383485358, 1, 2, 1750, 0
3423, 2388, 1, 0.9999993383485358, 1, 3, 1737, 0
3369, 2371, 1, 0.9999993383485358, 1, 4, 1752, 0
# timestamp 28.08.2025 00:12:55 (1756332775), datastructure reach_tree_full
# timebound 20, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
