training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3587, 2763, 0.604272, 0.6039421038666278, 0.6046017633692357, 0, 4, 63
3607, 2745, 0.604379, 0.6040491191958143, 0.6047087479038117, 1, 4, 63
3603, 2722, 0.603508, 0.603177994893026, 0.6038378733155992, 2, 4, 63
3605, 2723, 0.603985, 0.603655062831549, 0.6043148047697369, 3, 4, 63
3602, 2750, 0.603604, 0.6032740085398359, 0.6039338595465574, 4, 4, 63
# timestamp 27.08.2025 19:39:44 (1756316384), datastructure reach_tree_full
# timebound 8, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: DISCRETE_HISTORY
# training runs 1000000, simulation runs 1000000
