training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
2507, 1813, 0.534131, 0.533794520165773, 0.534467436376993, 0, 4, 63
2556, 2011, 0.53487, 0.5345335541708606, 0.535206401430975, 1, 4, 63
2581, 2020, 0.535394, 0.5350575787323706, 0.5357303762022829, 2, 4, 63
2546, 1814, 0.534967, 0.5346305586894081, 0.5353033967889224, 3, 4, 63
2572, 2031, 0.534827, 0.5344905521718833, 0.5351634034847019, 4, 4, 63
# timestamp 27.08.2025 19:39:44 (1756316384), datastructure sac
# timebound 8, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
