training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
2576, 1779, 0.535213, 0.5348765702061508, 0.5355493849589608, 0, 4, 63
2598, 1788, 0.534351, 0.5340145302115089, 0.5346874260511425, 1, 4, 63
2580, 1786, 0.534884, 0.5345475548222326, 0.5352204007617776, 2, 4, 63
2576, 1981, 0.535409, 0.5350725794409613, 0.5357453754745934, 3, 4, 63
2553, 1969, 0.534833, 0.5344965524506595, 0.5351694031982862, 4, 4, 63
# timestamp 27.08.2025 19:39:44 (1756316384), datastructure reach_tree_full
# timebound 8, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
