training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3622, 2771, 0.604465, 0.6041351315284377, 0.604794735461689, 0, 4, 63
3607, 2760, 0.60393, 0.6036000549812421, 0.6042598126900723, 1, 4, 63
3626, 2785, 0.604364, 0.6040341170458678, 0.6046937500728569, 2, 4, 63
3629, 2811, 0.60407, 0.6037400749724182, 0.6043997925206415, 3, 4, 63
3605, 2768, 0.603927, 0.603597054553169, 0.6042568131219652, 4, 4, 63
# timestamp 27.08.2025 19:39:44 (1756316384), datastructure sac
# timebound 8, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: DISCRETE_HISTORY
# training runs 1000000, simulation runs 1000000
