training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3220, 2286, 0.643846, 0.6435229213657494, 0.6441688954825884, 0, 28, 210
3254, 2648, 0.644567, 0.6442440673885298, 0.6448897485417959, 1, 28, 211
3221, 2295, 0.644356, 0.6440330245724065, 0.6446787916265746, 2, 28, 213
3261, 2287, 0.645499, 0.6451762573294042, 0.6458215574142541, 3, 28, 211
3254, 2395, 0.644719, 0.6443960982747932, 0.6450417174619988, 4, 28, 209
# timestamp 27.08.2025 19:58:21 (1756317501), datastructure reach_tree_reduced
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
