training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3315, 2290, 0.737469, 0.7371720669208004, 0.7377656307222085, 0, 46, 559
3285, 2513, 0.737177, 0.7368799608985744, 0.737473737116223, 1, 45, 558
3300, 2479, 0.737811, 0.7375141913121224, 0.7381075058954355, 2, 46, 554
3329, 2329, 0.73717, 0.7368729583590157, 0.7374667396646946, 3, 46, 563
3278, 2289, 0.737237, 0.7369399826701957, 0.7375337152682069, 4, 47, 560
# timestamp 27.08.2025 20:11:37 (1756318297), datastructure sac
# timebound 11, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
