training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4792, 3740, 0.766397, 0.7661114386981175, 0.7666822221123589, 0, 46, 567
4817, 3687, 0.767848, 0.7675630562998129, 0.7681326026631798, 1, 45, 561
4785, 3688, 0.7677, 0.7674149930897756, 0.767984666061658, 2, 46, 568
4783, 3700, 0.768064, 0.7677791486403872, 0.768348510047584, 3, 44, 560
4789, 3719, 0.767728, 0.7674430050446688, 0.7680126540711139, 4, 44, 565
# timestamp 27.08.2025 20:11:37 (1756318297), datastructure sac
# timebound 11, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
