training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4470, 3392, 0.651397, 0.6510754904637682, 0.6517183167702719, 0, 28, 230
4589, 3518, 0.651652, 0.6513305449962876, 0.6519732619130741, 1, 28, 234
4381, 3389, 0.651867, 0.6515455910534573, 0.6521882155821561, 2, 28, 235
4416, 3405, 0.651468, 0.6511465056371514, 0.6517893015064881, 3, 28, 231
4435, 3381, 0.652351, 0.652029694999538, 0.6526721110198233, 4, 28, 232
# timestamp 27.08.2025 19:58:21 (1756317501), datastructure sac
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
