training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4832, 3721, 0.766189, 0.7659033505500471, 0.766474310525265, 0, 46, 569
4798, 3710, 0.767086, 0.7668007313769514, 0.7673709285562569, 1, 45, 568
4826, 3717, 0.767849, 0.7675640567270747, 0.7681336022346449, 2, 43, 566
4860, 3723, 0.766475, 0.7661894717784675, 0.7667601889326956, 3, 45, 565
4868, 3773, 0.767461, 0.7671758911176387, 0.7677457683381013, 4, 44, 560
# timestamp 27.08.2025 20:11:37 (1756318297), datastructure reach_tree_full
# timebound 11, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
