training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
3258, 2412, 0.644141, 0.6438179810149945, 0.6444638354577349, 0, 28, 240
3257, 2343, 0.64459, 0.6442670720598277, 0.6449127438412133, 1, 28, 241
3293, 2339, 0.644461, 0.6441380458704525, 0.6447837701948376, 2, 28, 240
3260, 2327, 0.644194, 0.6438709917458059, 0.6445168246594415, 3, 28, 238
3276, 2319, 0.643941, 0.6436179405602364, 0.6442638761671429, 4, 28, 242
# timestamp 27.08.2025 19:58:21 (1756317501), datastructure reach_tree_full
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
