training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4243, 3232, 0.652657, 0.6523357609062043, 0.652978044723543, 0, 28, 245
4250, 3194, 0.651546, 0.6512245223155586, 0.6518672847287675, 1, 28, 249
4089, 3238, 0.65147, 0.6511485060646844, 0.6517913010764085, 2, 28, 251
4111, 3158, 0.65133, 0.6510084761524274, 0.6516513311669203, 3, 28, 247
4089, 3208, 0.651574, 0.6512525283049923, 0.6518952787036829, 4, 28, 243
# timestamp 27.08.2025 19:21:45 (1756315305), datastructure sac
# timebound 10, expirations {"r1": 0, "r2": 0}
# alpha 0.25, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
