training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4130, 3177, 0.651491, 0.6511695105541575, 0.6518122965601973, 0, 28, 249
4229, 3171, 0.65149, 0.6511685103403574, 0.6518112967752705, 1, 28, 248
4116, 3198, 0.651211, 0.6508894507510202, 0.651532356719844, 2, 28, 244
4077, 3633, 0.652221, 0.6518996670442259, 0.6525421391406577, 3, 28, 247
4053, 3126, 0.65172, 0.6513985595554126, 0.6520412472673683, 4, 28, 250
# timestamp 27.08.2025 19:20:22 (1756315222), datastructure sac
# timebound 10, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
