training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
14163, 14617, 0.606268, 0.6059383925414572, 0.6065974721530029, 0, 28, 224
28079, 13572, 0.606842, 0.606512476622923, 0.6071713873406928, 1, 28, 224
12384, 12740, 0.606345, 0.606015403793005, 0.606674460803415, 2, 28, 223
12318, 13302, 0.606785, 0.6064554682520558, 0.6071143957841351, 3, 28, 224
12293, 12941, 0.606827, 0.6064974744196073, 0.607156389563107, 4, 28, 223
# timestamp 28.08.2025 10:57:19 (1756371439), datastructure reach_tree_reduced
# timebound 10, expirations {"r1": 4, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
