training_time, simulation_time, prob, low, high, runs
2989, 2, 0, 0, 0, 1000
2903, 2, 0, 0, 0, 1000
2936, 2, 0, 0, 0, 1000
2961, 2, 0, 0, 0, 1000
2919, 2, 0, 0, 0, 1000
2920, 2, 0, 0, 0, 1000
2938, 2, 0, 0, 0, 1000
2940, 2, 0, 0, 0, 1000
2948, 2, 0, 0, 0, 1000
2945, 2, 0, 0, 0, 1000
2881, 2, 0, 0, 0, 1000
2901, 2, 0, 0, 0, 1000
2976, 2, 0, 0, 0, 1000
2928, 2, 0, 0, 0, 1000
2903, 2, 0, 0, 0, 1000
2913, 2, 0, 0, 0, 1000
2884, 2, 0, 0, 0, 1000
2892, 2, 0, 0, 0, 1000
2927, 2, 0, 0, 0, 1000
2913, 2, 0, 0, 0, 1000
2908, 2, 0, 0, 0, 1000
2884, 2, 0, 0, 0, 1000
2913, 2, 0, 0, 0, 1000
2942, 2, 0, 0, 0, 1000
2934, 2, 0, 0, 0, 1000
# timestamp 21.09.2025 23:10:45 (1758489045), datastructure reach_tree_reduced
# timebound 7, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000
