training_time, simulation_time, prob, low, high, runs
19, 34, 0.7369034665008549, 0.7269037670322794, 0.7469031659694304, 12866
19, 38, 0.7304454308893311, 0.720445620412074, 0.7404452413665882, 13066
19, 35, 0.7358139534883721, 0.7258141848711153, 0.7458137221056289, 12900
18, 34, 0.7391372303844952, 0.7291377523074857, 0.7491367084615047, 12796
19, 48, 0.6422481636935992, 0.6322485830209751, 0.6522477443662232, 15248
19, 48, 0.6401098901098901, 0.6301102873818303, 0.6501094928379498, 15288
18, 36, 0.7153322480390706, 0.7053327790182684, 0.7253317170598728, 13514
19, 35, 0.7312528753258702, 0.7212533480964515, 0.741252402555289, 13042
19, 39, 0.7272658208615057, 0.717266171067309, 0.7372654706557024, 13163
19, 34, 0.7386044333437403, 0.7286046070143537, 0.7486042596731268, 12812
# timestamp 18.09.2025 12:37:16 (1758191836), datastructure reach_tree_reduced
# timebound 11, expirations {"r1": 3, "r2": 5}
# alpha 0.5, gamma 0.95
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
