training_time, simulation_time, prob, low, high, runs
15, 45, 0.638506234902396, 0.6285064195840978, 0.6485060502206942, 15317
15, 41, 0.6440544271346874, 0.6340546226492529, 0.6540542316201219, 15213
15, 41, 0.641228874623346, 0.6312289090161354, 0.6512288402305566, 15266
15, 39, 0.6442895653889145, 0.6342899250408487, 0.6542892057369802, 15209
15, 41, 0.6423324150596877, 0.6323327003083064, 0.6523321298110691, 15246
15, 41, 0.6436502200906642, 0.6336505085035736, 0.6536499316777548, 15221
15, 39, 0.6449723611476704, 0.6349727560223776, 0.6549719662729633, 15196
15, 39, 0.6437771060586148, 0.6337772039938554, 0.6537770081233742, 15218
15, 41, 0.6471985745396951, 0.6371990237938878, 0.6571981252855024, 15153
15, 41, 0.6443319305628616, 0.6343322282261171, 0.6543316328996062, 15208
15, 41, 0.6501258778322512, 0.6401259164379798, 0.6601258392265226, 15094
15, 39, 0.6451421800947867, 0.6351423345600693, 0.6551420256295042, 15192
15, 40, 0.6388217621318006, 0.6288218837293014, 0.6488216405342999, 15311
15, 40, 0.6432886787496717, 0.6332890051280263, 0.653288352371317, 15228
15, 39, 0.641228874623346, 0.6312289090161354, 0.6512288402305566, 15266
15, 41, 0.6488756613756613, 0.6388760948862301, 0.6588752278650926, 15120
15, 38, 0.6522721233058729, 0.6422725166429945, 0.6622717299687514, 15052
15, 39, 0.6492853361566967, 0.6392858048165395, 0.6592848674968539, 15112
15, 42, 0.5660736196319018, 0.5560736992681329, 0.5760735399956708, 16300
15, 39, 0.6423745490324697, 0.6323747673964328, 0.6523743306685066, 15245
15, 41, 0.6464693083668491, 0.6364696875409975, 0.6564689291927007, 15167
15, 39, 0.5632465543644717, 0.55324686047742, 0.5732462482515234, 16325
15, 42, 0.5698389278249109, 0.5598389949501758, 0.579838860699646, 16266
15, 41, 0.6455054329930853, 0.6355055894916042, 0.6555052764945664, 15185
15, 39, 0.6440967657112806, 0.6340968986419535, 0.6540966327806077, 15212
# timestamp 21.09.2025 00:44:13 (1758408253), datastructure reach_tree_full
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 5000
