training_time, simulation_time, prob, low, high, runs
18, 36, 0.736960746210649, 0.7269613581421406, 0.7469601342791574, 12865
19, 37, 0.7288045135712108, 0.7188046998465808, 0.7388043272958408, 13116
20, 36, 0.7334669338677354, 0.7234675157267694, 0.7434663520087015, 12974
20, 48, 0.648595041322314, 0.638595296403567, 0.658594786241061, 15125
19, 40, 0.7342084942084942, 0.7242086962448087, 0.7442082921721798, 12950
20, 35, 0.7444162838587043, 0.734416571937805, 0.7544159957796036, 12626
20, 36, 0.7413549198365293, 0.7313549376492811, 0.7513549020237776, 12724
20, 35, 0.741798442294076, 0.7317989399432323, 0.7517979446449197, 12711
20, 37, 0.7283875390357224, 0.7183878583184717, 0.7383872197529731, 13129
19, 36, 0.7363396460726482, 0.7263400603407641, 0.7463392318045323, 12884
# timestamp 18.09.2025 12:37:16 (1758191836), datastructure reach_tree_full
# timebound 11, expirations {"r1": 3, "r2": 5}
# alpha 0.5, gamma 0.95
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
