training_time, simulation_time, prob, low, high, runs
3538, 10, 0.94106463878327, 0.9310669026857396, 0.9510623748808004, 3682
3490, 10, 0.9399519615692554, 0.9299541199195985, 0.9499498032189123, 3747
3495, 10, 0.9377743351407178, 0.9277753469738842, 0.9477733233075515, 3873
3488, 10, 0.9420529801324503, 0.9320551677879054, 0.9520507924769952, 3624
3548, 11, 0.9388451443569554, 0.9288452404718791, 0.9488450482420318, 3810
3510, 10, 0.9363153904473086, 0.9263155939975083, 0.9463151868971089, 3957
3526, 9, 0.9443647834815028, 0.9343655969990448, 0.9543639699639608, 3487
3499, 9, 0.940636805180788, 0.930637662442257, 0.9506359479193189, 3706
3534, 10, 0.9388451443569554, 0.9288452404718791, 0.9488450482420318, 3810
3491, 10, 0.9389955298448593, 0.9289979406345354, 0.9489931190551832, 3803
3516, 10, 0.9373716632443532, 0.9273721759253047, 0.9473711505634016, 3896
3490, 10, 0.9363153904473086, 0.9263155939975083, 0.9463151868971089, 3957
3508, 11, 0.9337554797856795, 0.9237571387199344, 0.9437538208514247, 4106
3529, 12, 0.9315068493150684, 0.9215071479502142, 0.9415065506799227, 4234
3489, 9, 0.9463226571767497, 0.9363245635518171, 0.9563207508016822, 3372
3544, 10, 0.9413369713506139, 0.9313378078973654, 0.9513361348038624, 3665
3500, 11, 0.9323775388291518, 0.9223789314395947, 0.9423761462187088, 4185
3521, 11, 0.9337554797856795, 0.9237571387199344, 0.9437538208514247, 4106
3532, 9, 0.9424840233398166, 0.9324866437244336, 0.9524814029551997, 3599
3518, 11, 0.9361916771752837, 0.9261929362515776, 0.9461904180989898, 3965
3524, 9, 0.9436260623229462, 0.9336261163148177, 0.9536260083310747, 3530
3560, 10, 0.9449594438006953, 0.9349604003189866, 0.954958487282404, 3452
3497, 9, 0.9416278432447246, 0.9316301123474212, 0.951625574142028, 3649
3547, 11, 0.9389955298448593, 0.9289979406345354, 0.9489931190551832, 3803
3531, 10, 0.9379042690815006, 0.9279047010920357, 0.9479038370709655, 3865
# timestamp 22.09.2025 00:00:07 (1758492007), datastructure reach_tree_reduced
# timebound 14, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000
