training_time, simulation_time, prob, low, high, runs
73, 41, 0.6452929558920343, 0.6352934085583352, 0.6552925032257334, 15190
70, 40, 0.6546254332178086, 0.6446258028980938, 0.6646250635375235, 15004
70, 40, 0.6527722377343438, 0.642772672335365, 0.6627718031333226, 15042
70, 40, 0.6508620689655172, 0.6408623409865515, 0.660861796944483, 15080
69, 41, 0.6461477624728136, 0.6361480612235747, 0.6561474637220525, 15173
70, 41, 0.6521190381294009, 0.6421190686711093, 0.6621190075876924, 15054
69, 41, 0.6445672191528545, 0.6345676848326527, 0.6545667534730564, 15204
70, 41, 0.6474549415725886, 0.6374550650656967, 0.6574548180794806, 15147
70, 41, 0.6456563261542515, 0.6356567841326071, 0.6556558681758959, 15183
70, 41, 0.6505369216492112, 0.6405370268483985, 0.6605368164500238, 15086
# timestamp 18.09.2025 12:23:41 (1758191021), datastructure reach_tree_full
# timebound 9, expirations {"r1": 3, "r2": 5}
# alpha 0.5, gamma 0.95
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 20000
