training_time, simulation_time, prob, low, high, runs
3853, 28, 0.8318965517241379, 0.8218966704515228, 0.841896432996753, 9280
3866, 29, 0.8347902097902098, 0.8247903383568748, 0.8447900812235448, 9152
3964, 25, 0.8376551418439716, 0.8276551829739359, 0.8476551007140073, 9024
3906, 28, 0.8417420814479638, 0.8317422663281144, 0.8517418965678132, 8840
3929, 28, 0.8382794264754918, 0.8282800242394603, 0.8482788287115233, 8997
3917, 25, 0.8351023087865194, 0.8251029155061211, 0.8451017020669176, 9139
3895, 28, 0.8372967592080522, 0.8272973249156442, 0.8472961935004603, 9041
3919, 30, 0.8304613079310714, 0.8204613816140507, 0.8404612342480922, 9343
3887, 29, 0.8366784296426996, 0.8266786331247092, 0.8466782261606899, 9068
3885, 26, 0.8418788907753254, 0.8318797583979799, 0.8518780231526709, 8835
3886, 29, 0.8352129639767875, 0.8252129809153299, 0.845212947038245, 9133
3898, 34, 0.7975734951003266, 0.787574213115707, 0.8075727770849462, 10715
3876, 26, 0.8320750647109577, 0.8220751108606867, 0.8420750185612287, 9272
3890, 25, 0.8439359267734554, 0.8339360108423446, 0.8539358427045662, 8740
3879, 27, 0.8363236103467254, 0.8263244486806968, 0.8463227720127541, 9085
3872, 26, 0.8270993572858497, 0.8171001167073348, 0.8370985978643646, 9491
3866, 25, 0.8411910669975186, 0.8311918317682626, 0.8511903022267745, 8866
3886, 38, 0.801591813530415, 0.791591957576406, 0.811591669484424, 10554
3912, 25, 0.8353972602739727, 0.8253973874860602, 0.8453971330618851, 9125
3926, 27, 0.8431908831908832, 0.8331915531840525, 0.8531902131977139, 8775
3896, 26, 0.8364918466284706, 0.8264918655545613, 0.84649182770238, 9076
3889, 34, 0.7990053485971662, 0.789005452917112, 0.8090052442772204, 10657
3875, 27, 0.8489191729323309, 0.8389199120539081, 0.8589184338107536, 8512
3872, 28, 0.8335867912231154, 0.8235872590299915, 0.8435863234162393, 9206
3866, 26, 0.8334599934860493, 0.8234601285238835, 0.843459858448215, 9211
# timestamp 21.09.2025 01:14:35 (1758410075), datastructure reach_tree_full
# timebound 12, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000
