training_time, simulation_time, prob, low, high, runs
18, 39, 0.7396134887723965, 0.7296140622337943, 0.7496129153109987, 12781
19, 36, 0.7326153846153847, 0.7226158357396016, 0.7426149334911677, 13000
19, 38, 0.7398043052837573, 0.7298049065946024, 0.7498037039729122, 12775
18, 39, 0.736960746210649, 0.7269613581421406, 0.7469601342791574, 12865
19, 35, 0.7429382988795961, 0.7329386656883079, 0.7529379320708842, 12674
19, 36, 0.7373745233833943, 0.7273747562200622, 0.7473742905467263, 12851
18, 38, 0.7404155233241866, 0.7304159206538663, 0.7504151259945069, 12755
18, 37, 0.7425508434494719, 0.7325510198330178, 0.7525506670659259, 12686
18, 39, 0.7337807606263982, 0.7237808532453248, 0.7437806680074716, 12963
18, 36, 0.7343943139678616, 0.7243944303987722, 0.744394197536951, 12944
18, 40, 0.7369975899867838, 0.7269978750014519, 0.7469973049721157, 12863
18, 39, 0.7348801237432327, 0.724880676554816, 0.7448795709316495, 12930
19, 37, 0.7328920021553383, 0.7228922783580249, 0.7428917259526517, 12991
19, 34, 0.7412208343153429, 0.7312211295340385, 0.7512205390966473, 12729
18, 40, 0.7391372303844952, 0.7291377523074857, 0.7491367084615047, 12796
19, 36, 0.7347869790458517, 0.724787569250504, 0.7447863888411993, 12933
19, 40, 0.7284778302605516, 0.7184780495524664, 0.7384776109686367, 13126
19, 40, 0.7351598173515982, 0.7251602636884568, 0.7451593710147396, 12921
19, 35, 0.7407988699678255, 0.7307993622939364, 0.7507983776417146, 12743
19, 36, 0.7382252027448534, 0.728225376499838, 0.7482250289898688, 12824
18, 39, 0.7364335067153172, 0.7264338995790875, 0.7464331138515468, 12881
19, 36, 0.7315276605539783, 0.721527918190656, 0.7415274029173007, 13033
18, 36, 0.7375632541845076, 0.7275634668895145, 0.7475630414795008, 12845
18, 36, 0.7375262707246828, 0.7275268080230581, 0.7475257334263075, 12847
18, 35, 0.7338734567901235, 0.723873501819218, 0.7438734117610291, 12960
# timestamp 21.09.2025 00:55:36 (1758408936), datastructure reach_tree_full
# timebound 11, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
