training_time, simulation_time, prob, low, high, runs
16, 32, 0.7354763749031759, 0.725476390242216, 0.7454763595641357, 12910
16, 34, 0.7407407407407407, 0.7307408966021702, 0.7507405848793112, 12744
16, 35, 0.7359646401985112, 0.7259651498208486, 0.7459641305761737, 12896
16, 36, 0.733317922638311, 0.7233182671392531, 0.7433175781373689, 12978
16, 36, 0.7397463994990607, 0.7297466709610718, 0.7497461280370497, 12776
16, 32, 0.7410868540914088, 0.7310874287657829, 0.7510862794170348, 12734
16, 35, 0.7379412452271488, 0.7279414296522111, 0.7479410608020864, 12833
16, 32, 0.741798442294076, 0.7317989399432323, 0.7517979446449197, 12711
16, 31, 0.740261776001254, 0.7302618189280754, 0.7502617330744326, 12759
16, 31, 0.7453751488685987, 0.7353755029685075, 0.7553747947686899, 12595
16, 35, 0.7379412452271488, 0.7279414296522111, 0.7479410608020864, 12833
16, 36, 0.7414511437780049, 0.7314511941458879, 0.751451093410122, 12721
16, 35, 0.7338734567901235, 0.723873501819218, 0.7438734117610291, 12960
16, 36, 0.7329484218629715, 0.7229489844935337, 0.7429478592324092, 12990
16, 32, 0.7364702228433885, 0.7264702866134568, 0.7464701590733201, 12879
16, 32, 0.7346938775510204, 0.7246945060967669, 0.744693249005274, 12936
16, 32, 0.7360012408872344, 0.7260014195249092, 0.7460010622495596, 12894
16, 34, 0.7432677880439075, 0.7332680092651619, 0.7532675668226531, 12663
16, 36, 0.7357203751065644, 0.7257206343118838, 0.745720115901245, 12903
16, 32, 0.7367153511497825, 0.7267156856695146, 0.7467150166300504, 12872
16, 35, 0.7373745233833943, 0.7273747562200622, 0.7473742905467263, 12851
16, 32, 0.7351029252437703, 0.7251030715250683, 0.7451027789624723, 12922
16, 35, 0.7309578544061303, 0.7209579250882728, 0.7409577837239877, 13050
16, 35, 0.7409908141634608, 0.7309913603275153, 0.7509902679994063, 12737
16, 32, 0.7365641503572538, 0.7265641940806512, 0.7465641066338563, 12876
# timestamp 21.09.2025 00:55:36 (1758408936), datastructure reach_tree_full
# timebound 11, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 5000
