training_time, simulation_time, prob, low, high, runs
4096, 44, 0.6514467746217149, 0.6414469571008597, 0.66144659214257, 15068
4136, 46, 0.6423745490324697, 0.6323747673964328, 0.6523743306685066, 15245
4097, 46, 0.6450148075024679, 0.6350151421149866, 0.6550144728899492, 15195
4103, 44, 0.6532064928153273, 0.643206534249652, 0.6632064513810025, 15032
4110, 45, 0.6555659369994661, 0.6455660932586841, 0.6655657807402481, 14984
4115, 45, 0.6543407288959957, 0.6443408195826567, 0.6643406382093348, 15009
4117, 46, 0.6471325810070613, 0.6371326049459736, 0.657132557068149, 15153
4100, 46, 0.6414624557725069, 0.6314626152225427, 0.6514622963224712, 15262
4102, 45, 0.6490473670283143, 0.6390476003742731, 0.6590471336823556, 15116
4106, 46, 0.6504506892895016, 0.6404508865005382, 0.660450492078465, 15088
4095, 45, 0.6505800464037123, 0.6405801057676062, 0.6605799870398184, 15085
4117, 46, 0.6499966880837252, 0.6399968681440746, 0.6599965080233758, 15097
4103, 45, 0.6504506892895016, 0.6404508865005382, 0.660450492078465, 15088
4119, 45, 0.658513703678885, 0.6485140067428904, 0.6685134006148795, 14923
4104, 45, 0.6491332539367474, 0.6391333878707558, 0.6591331200027389, 15114
4114, 45, 0.6488756613756613, 0.6388760948862301, 0.6588752278650926, 15120
4095, 45, 0.6510779436152571, 0.6410779919345575, 0.6610778952959566, 15075
4108, 46, 0.6474549415725886, 0.6374550650656967, 0.6574548180794806, 15147
4111, 45, 0.6477347774402324, 0.6377350599592986, 0.6577344949211663, 15142
4106, 45, 0.647692002905633, 0.637692338717483, 0.657691667093783, 15143
4095, 45, 0.6499105901053049, 0.639910865034037, 0.6599103151765728, 15099
4111, 45, 0.6465545664358721, 0.6365548328283855, 0.6565543000433586, 15165
4093, 47, 0.6421825813221406, 0.6321825947468623, 0.6521825678974188, 15248
4108, 45, 0.6570587841904635, 0.6470589304841592, 0.6670586378967678, 14953
4115, 45, 0.6477347774402324, 0.6377350599592986, 0.6577344949211663, 15142
# timestamp 21.09.2025 00:49:34 (1758408574), datastructure reach_tree_full
# timebound 10, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000
