training_time, simulation_time, prob, low, high, runs
13, 40, 0.6284607938044531, 0.6184609898064657, 0.6384605978024405, 15495
13, 35, 0.6195895403107218, 0.6095897276404076, 0.6295893529810359, 15641
13, 34, 0.6348566599492946, 0.6248567780588612, 0.6448565418397281, 15383
13, 40, 0.6241408106892786, 0.6141408734877657, 0.6341407478907916, 15567
13, 36, 0.625209003215434, 0.615209283008726, 0.6352087234221421, 15550
13, 35, 0.6301157302644339, 0.6201160547440796, 0.6401154057847882, 15467
13, 40, 0.6279024767801857, 0.6179025120894637, 0.6379024414709078, 15504
13, 38, 0.6276355664452898, 0.6176357545656932, 0.6376353783248865, 15509
13, 36, 0.6187951191464894, 0.6087951253150826, 0.6287951129778963, 15653
13, 34, 0.6286470436354248, 0.6186472970053101, 0.6386467902655395, 15492
13, 35, 0.6300103439358676, 0.6200104036125416, 0.6400102842591937, 15468
13, 37, 0.6215644820295984, 0.6115645428559255, 0.6315644212032712, 15609
13, 34, 0.5625497520053885, 0.5525501141585407, 0.5725493898522362, 16331
13, 40, 0.6206874479933432, 0.6106874772149867, 0.6306874187716996, 15623
13, 36, 0.623403299313178, 0.613403325247403, 0.6334032733789529, 15579
13, 40, 0.6259492856223452, 0.6159496743268744, 0.635948896917816, 15538
14, 39, 0.6226669232249374, 0.6126669414292124, 0.6326669050206625, 15591
13, 34, 0.6277405210214083, 0.6177409601869889, 0.6377400818558278, 15508
14, 35, 0.6185336569165921, 0.608533944839296, 0.6285333689938882, 15658
13, 34, 0.5734967964514539, 0.5634971075579246, 0.5834964853449832, 16232
13, 40, 0.6229949955087899, 0.6129951253888014, 0.6329948656287784, 15586
13, 40, 0.6214848504259817, 0.611485140473069, 0.6314845603788943, 15611
13, 34, 0.5742110453648915, 0.5642110486670986, 0.5842110420626845, 16224
14, 34, 0.6304657179818888, 0.6204657359563834, 0.6404657000073941, 15460
13, 39, 0.6204645805336917, 0.6104647484854397, 0.6304644125819436, 15627
# timestamp 21.09.2025 20:13:02 (1758478382), datastructure sac
# timebound 9, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
