training_time, simulation_time, prob, low, high, runs
3141, 2, 0.9833948339483395, 0.9733967497393854, 0.9933929181572936, 1084
3152, 3, 0.9808, 0.9708015726542477, 0.9907984273457523, 1250
3175, 3, 0.9800153727901614, 0.9700206286657813, 0.9900101169145414, 1301
3159, 3, 0.979622641509434, 0.969623993735661, 0.989621289283207, 1325
3165, 3, 0.9761136216914138, 0.966119480291616, 0.9861077630912116, 1549
3184, 4, 0.9736225087924971, 0.9636278403522696, 0.9836171772327247, 1706
3171, 3, 0.9800153727901614, 0.9700206286657813, 0.9900101169145414, 1301
3147, 3, 0.9804075235109718, 0.9704128524301917, 0.9904021945917519, 1276
3176, 3, 0.979622641509434, 0.969623993735661, 0.989621289283207, 1325
3176, 3, 0.9774590163934426, 0.9674656679507027, 0.9874523648361825, 1464
3166, 4, 0.9727427597955707, 0.9627472229382732, 0.9827382966528682, 1761
3153, 3, 0.9764397905759162, 0.9664444754856503, 0.9864351056661822, 1528
3164, 2, 0.9824868651488616, 0.9724878292151417, 0.9924859010825816, 1142
3169, 4, 0.9721603563474388, 0.9621605064278043, 0.9821602062670733, 1796
3139, 2, 0.9833948339483395, 0.9733967497393854, 0.9933929181572936, 1084
3155, 3, 0.9808, 0.9708015726542477, 0.9907984273457523, 1250
3169, 2, 0.9829443447037702, 0.9729512056070148, 0.9929374838005257, 1114
3171, 3, 0.9777931991672449, 0.9677936510812322, 0.9877927472532577, 1441
3158, 2, 0.982051282051282, 0.9720527388418739, 0.9920498252606901, 1170
3180, 3, 0.9774590163934426, 0.9674656679507027, 0.9874523648361825, 1464
3165, 3, 0.9808, 0.9708015726542477, 0.9907984273457523, 1250
3159, 2, 0.982051282051282, 0.9720527388418739, 0.9920498252606901, 1170
3164, 2, 0.9833948339483395, 0.9733967497393854, 0.9933929181572936, 1084
3166, 3, 0.9777931991672449, 0.9677936510812322, 0.9877927472532577, 1441
3157, 4, 0.9764397905759162, 0.9664444754856503, 0.9864351056661822, 1528
# timestamp 02.10.2025 23:11:11 (1759439471), datastructure SAC
# timebound 20, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 0.5
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: MEMORYLESS
# training runs 1000000
