training_time, simulation_time, prob, low, high, runs
14, 28, 0.7358709977517637, 0.7258715336384964, 0.7458704618650309, 12899
14, 29, 0.733317922638311, 0.7233182671392531, 0.7433175781373689, 12978
14, 28, 0.7447095189030672, 0.7347100123219579, 0.7547090254841766, 12617
14, 28, 0.7385095591104175, 0.7285097312816282, 0.7485093869392068, 12815
14, 28, 0.7395181476846058, 0.7295187087750146, 0.749517586594197, 12784
14, 28, 0.7433264887063655, 0.7333270635382472, 0.7533259138744839, 12662
14, 28, 0.7380933821809962, 0.7280938807253028, 0.7480928836366896, 12829
14, 28, 0.7411247251021049, 0.7311249903245308, 0.751124459879679, 12732
14, 28, 0.7376206789162255, 0.7276212072539565, 0.7476201505784945, 12844
14, 28, 0.7386044333437403, 0.7286046070143537, 0.7486042596731268, 12812
14, 28, 0.7385095591104175, 0.7285097312816282, 0.7485093869392068, 12815
14, 29, 0.7329842931937173, 0.7229845129189131, 0.7429840734685215, 12988
14, 29, 0.7335029293863706, 0.7235031703543141, 0.7435026884184271, 12972
14, 28, 0.73771513122031, 0.7277156515957484, 0.7477146108448716, 12841
14, 28, 0.7424158852730282, 0.7324163203884911, 0.7524154501575652, 12691
14, 28, 0.736094949965092, 0.7260951036836072, 0.7460947962465767, 12891
14, 29, 0.7293686540957325, 0.7193688985418268, 0.7393684096496381, 13099
14, 29, 0.7338373707761148, 0.7238377552692556, 0.7438369862829739, 12962
14, 28, 0.7378466812090994, 0.727846871201914, 0.7478464912162847, 12836
14, 29, 0.733040733040733, 0.7230412397598915, 0.7430402263215745, 12987
14, 28, 0.734730168548013, 0.7247304610311829, 0.7447298760648431, 12934
14, 29, 0.7338734567901235, 0.723873501819218, 0.7438734117610291, 12960
14, 29, 0.7343013825596664, 0.7243015413233514, 0.7443012237959813, 12947
14, 28, 0.7358139534883721, 0.7258141848711153, 0.7458137221056289, 12900
14, 28, 0.7392697990774764, 0.7292700118069245, 0.7492695863480282, 12791
# timestamp 02.10.2025 22:57:29 (1759438649), datastructure SAC
# timebound 11, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
