training_time, simulation_time, prob, low, high, runs
12, 35, 0.5321389662268491, 0.5221392996675, 0.5421386327861982, 16522
12, 32, 0.5294580208081296, 0.5194580642405117, 0.5394579773757476, 16532
12, 32, 0.5365735409975153, 0.5265736384847487, 0.5465734435102819, 16501
12, 35, 0.5333010414143861, 0.5233010862373895, 0.5433009965913826, 16516
12, 31, 0.5342175387596899, 0.5242176157697316, 0.5442174617496482, 16512
12, 35, 0.5375522822331333, 0.5275526265384106, 0.5475519379278561, 16497
12, 32, 0.537216632319069, 0.5272167749601042, 0.5472164896780338, 16498
12, 31, 0.5327198982989285, 0.5227200805362123, 0.5427197160616447, 16519
12, 35, 0.5351950569420887, 0.5251952861755891, 0.5451948277085883, 16508
12, 35, 0.5364198278996485, 0.5264200027858239, 0.5464196530134731, 16502
12, 32, 0.529031087456151, 0.5190312346049715, 0.5390309403073306, 16534
12, 32, 0.5300665456745312, 0.5200667112013602, 0.5400663801477021, 16530
12, 35, 0.5377387086996059, 0.5277387291283271, 0.5477386882708848, 16495
12, 34, 0.5367878787878788, 0.5267879894380324, 0.5467877681377252, 16500
12, 31, 0.5358376249621327, 0.5258378629588372, 0.5458373869654283, 16505
12, 35, 0.5330871223587819, 0.523087184617999, 0.5430870600995648, 16517
12, 31, 0.5376454898157129, 0.5276456720078989, 0.5476453076235269, 16496
12, 32, 0.533850066610149, 0.5238502466147056, 0.5438498866055924, 16514
12, 31, 0.538442881397041, 0.5284430715383219, 0.5484426912557601, 16492
12, 35, 0.530554211035818, 0.5205543649993556, 0.5405540570722804, 16528
12, 35, 0.5310419944330147, 0.5210421465269607, 0.5410418423390687, 16526
12, 35, 0.5308283415017849, 0.5208285307480083, 0.5408281522555616, 16527
12, 32, 0.5327198982989285, 0.5227200805362123, 0.5427197160616447, 16519
12, 35, 0.52991349585627, 0.5199137795900395, 0.5399132121225005, 16531
12, 31, 0.5308283415017849, 0.5208285307480083, 0.5408281522555616, 16527
# timestamp 21.09.2025 20:11:35 (1758478295), datastructure sac
# timebound 8, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 1
# fixed points 5, uniform granularity 1
# scheduler goal: MAXIMIZING, scope: NONPROPHETIC, history: DISCRETE_HISTORY
# training runs 5000
