training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
5796, 4264, 0.947867, 0.9477167789400079, 0.948016650813707, 0, 2937, 10038
5687, 4371, 0.947862, 0.9477117721487894, 0.9480116576112918, 1, 2904, 10089
5583, 4208, 0.948357, 0.9482074463492961, 0.9485059827805218, 2, 2901, 9909
5716, 4564, 0.948068, 0.9479180522653631, 0.9482173772324267, 3, 2844, 9865
5494, 4534, 0.947424, 0.947273178721288, 0.9475742515964806, 4, 2935, 10316
# timestamp 28.08.2025 08:38:10 (1756363090), datastructure sac
# timebound 16, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
