training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
6361, 4489, 0.981338, 0.9812464157822653, 0.9814289713535305, 0, 15218, 14324
6471, 4419, 0.981234, 0.9811421667165705, 0.9813252205516522, 1, 15064, 14029
5533, 4633, 0.981355, 0.9812634565647437, 0.9814459305494055, 2, 14884, 14056
5625, 4655, 0.981378, 0.9812865117723818, 0.9814688753124806, 3, 14854, 14133
5588, 4286, 0.981567, 0.981475966808529, 0.981657420035673, 4, 14672, 13928
# timestamp 28.08.2025 08:40:10 (1756363210), datastructure sac
# timebound 20, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
