training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4444, 3414, 0.854646, 0.8544080453448564, 0.8548835031026795, 0, 141, 1495
4538, 3450, 0.856335, 0.8560981960753032, 0.8565713502217143, 1, 142, 1450
4354, 3391, 0.855396, 0.8551585549607846, 0.8556329925318142, 2, 141, 1479
4377, 3415, 0.85319, 0.8529510621830063, 0.8534284881183807, 3, 139, 1492
4404, 3512, 0.854457, 0.8542189172639288, 0.8546946314242512, 4, 142, 1468
# timestamp 27.08.2025 20:59:06 (1756321146), datastructure sac
# timebound 12, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
