training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
5695, 4240, 1, 0.9999993383485358, 1, 0, 2093, 0
5696, 4374, 1, 0.9999993383485358, 1, 1, 2129, 0
5679, 5924, 1, 0.9999993383485358, 1, 2, 2165, 0
6527, 4660, 1, 0.9999993383485358, 1, 3, 2106, 0
5828, 4272, 1, 0.9999993383485358, 1, 4, 2137, 0
# timestamp 28.08.2025 08:59:32 (1756364372), datastructure sac
# timebound 18, expirations {"r1": 2, "r2": 4}
# alpha 0.1, gamma 0.99
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: HISTORY_DEPENDENT
# training runs 1000000, simulation runs 1000000
