training_time, simulation_time, prob, low, high, scheduler_variant, success_path_count, failure_path_count
4146, 3156, 0.652042, 0.6517206285950767, 0.6523631778177182, 0, 28, 245
4224, 3149, 0.651375, 0.6510534857637507, 0.6516963214983009, 1, 28, 246
4098, 3194, 0.65114, 0.6508184356060659, 0.6514613719551989, 2, 28, 246
4112, 3160, 0.650853, 0.6505313744663227, 0.6511744334603645, 3, 28, 249
4099, 3207, 0.651904, 0.6515825989868457, 0.6522252076016576, 4, 28, 248
# timestamp 27.08.2025 19:26:25 (1756315585), datastructure sac
# timebound 10, expirations {"r1": 0, "r2": 0}
# alpha 0.1, gamma 0.95
# discretization method UNIFORM_GRANULARITY, adaptive compartments 5, uniform granularity 0.25
# scheduler goal: MAXIMIZING, scope: PROPHETIC, history: MEMORYLESS
# training runs 1000000, simulation runs 1000000
